d_mm,L_mm,L_rule,bending,shaft_mat,hub_mat,shaft_type,DiI_mm,DaA_mm,mu,S_R,RzI_um,RzA_um,M_req_Nmm,p_erf,p_zul,Z_erf,Z_zul,G,U_erf,U_zul,U_nom,tol_shaft_mm,tol_hub_mm,QI,QA,Mt_from_pzul,assembly_method,tA,tI,Mt_press,key_b_mm,key_h_mm,key_l_mm,Mt_key,spline_z,spline_b_mm,spline_hproj_mm,spline_D_mm,Mt_spline,label,label_score,Mt_label,pref_ease,pref_movement,pref_cost,pref_vibration,pref_speed,pref_bidirectional,score_press,score_key,score_spline
100.0,100.0,D,True,Steel C45,Steel C45,solid,,240.24175432250075,0.18,1.5,17.804653082492692,15.174162191804376,954848.8875154713,150.09276084334263,181.33333333333334,0.20530150452823911,0.2480333224952153,0.02638305221943766,0.23168455674767677,0.27441637471465297,0.25732364752786246,0.15439418851671746,0.10292945901114499,0.0,0.4162473766560991,769061.8815987814,heat_hub,332.0136455955441,,769061.8815987814,28.0,16.0,100.0,3600000.0,10,16,4.0,108,2240000.0,key,0.6012978867463679,3600000.0,0.1162693962214274,0.5031545973361868,0.7676088912411996,0.0825577258175908,0.5424785903599025,1.0,,0.6012978867463679,0.05390865489518504
18.0,18.0,D,True,Steel C45,Steel C45,hollow,10.4282224236899,39.085296525444136,0.18,1.3,10.000844989096038,12.04923733865069,6570.866649906995,36.78329667371464,120.47035425168295,0.011371421292405558,0.03724296828511765,0.017640065862197386,0.029011487154602944,0.05488303414731504,0.0445344153502302,0.026720649210138118,0.017813766140092082,0.5793456902049945,0.46053123809057406,16554.224432495634,heat_hub,357.42145438571777,,16554.224432495634,6.0,6.0,18.0,43740.0,6,4,2.0,22,30240.0,key,2.6535987397609153,43740.0,0.10903598105429657,0.0648048055457564,0.9509967264356063,0.3470955515936368,0.9473315793302162,1.0,1.4511263978380171,2.6535987397609153,1.854210307641079
12.0,12.0,D,True,Aluminum 6061,Aluminum 6061,hollow,6.338823195054674,24.776992067839124,0.22,1.7,7.7819628419606035,10.141612466529846,2161.69830741863,17.035302589575096,34.245956415536455,0.010613200886093153,0.021335647727026643,0.01433886024679236,0.024952061132885513,0.035674507973819006,0.03138552923744561,0.018831317542467363,0.012554211694978244,0.5282352662545562,0.48432029066095417,2556.263439343284,heat_hub,351.07297204040975,,2556.263439343284,4.0,4.0,12.0,5760.0,6,3,2.0,16,6480.0,spline,0.9396822550509918,6480.0,0.3113318384439341,0.33544078313155246,0.48596933751964366,0.682728803871678,0.04200035784958156,0.0,0.4213995223685782,0.8065247073013786,0.9396822550509918
90.0,90.0,D,True,Steel C45,Steel C45,solid,,213.9397613111536,0.18,1.5,7.387984052912165,18.778357964096934,443577.1630983786,86.08138777599368,181.33333333333334,0.10623173005121064,0.22378070583714516,0.02093307361360728,0.12716480366481792,0.24471377945075243,0.19769418913637862,0.11861651348182717,0.07907767565455145,0.0,0.4206791643050595,622940.124095013,heat_hub,329.9201661581041,,622940.124095013,25.0,14.0,90.0,2551500.0,10,14,4.0,98,1764000.0,key,1.410846924107097,2551500.0,0.6946284353033936,0.0878120553788746,0.36170010261538255,0.33146320347952274,0.45306788833694245,0.0,-0.1488162705382633,1.410846924107097,0.7036406513692631
45.0,45.0,D,True,Steel C45,Steel C45,solid,,91.4737228507903,0.18,1.7,15.76778352968812,9.871004024075283,94647.79736496531,64.82655177769944,181.33333333333334,0.04188342961870672,0.11715665411660552,0.020511030043010723,0.062394459661717444,0.13766768415961625,0.10755839436045672,0.06453503661627404,0.04302335774418269,0.0,0.4919445562897107,155735.03102375325,heat_hub,358.27348918447456,,155735.03102375325,14.0,9.0,45.0,410062.5,8,9,2.5,50,283500.0,key,1.5461908051678188,410062.5,0.4781565510086665,0.18910785028692123,0.20318464176238638,0.8613941360473902,0.5763227324345903,1.0,0.8435797692922733,1.5461908051678188,1.1846611525514283
25.0,25.0,D,True,Aluminum 6061,Aluminum 6061,solid,,47.54266627226555,0.22,1.5,6.197993900508778,14.595502959117285,30639.72750812522,63.04923265172493,47.5,0.07237674815775826,0.05452715906130004,0.01663479748770085,0.0890115456454591,0.0711619565490009,0.0711619565490009,0.04269717392940054,0.02846478261960036,0.0,0.5258434572607044,15388.895264068751,heat_hub,340.53985516333626,,15388.895264068751,8.0,7.0,25.0,43750.0,6,6,2.5,30,33750.0,key,0.4929221004834592,43750.0,0.49465399980591096,0.6042240432853936,0.4368555265817202,0.7139772522397388,0.9502896381812119,0.0,,0.4929221004834592,0.5179669916449047
35.0,35.0,D,True,Steel C45,Steel C45,solid,,82.44695080246093,0.18,1.3,15.75569997388759,18.721365090560347,57070.89758371151,84.4990100088516,181.33333333333334,0.04064090286461127,0.08721463583235103,0.02758165205155835,0.06822255491616962,0.11479628788390939,0.09616679469681348,0.057700076818088086,0.038466717878725395,0.0,0.4245153963772217,94210.08049585074,heat_hub,376.65782829502234,,94210.08049585074,10.0,8.0,35.0,220500.0,8,7,2.5,40,171500.0,key,1.5557935704940087,220500.0,0.3466094099210564,0.8838707211709939,0.7099417292888623,0.17449334529071803,0.9532383330508277,1.0,0.991914224244826,1.5557935704940087,1.3535010865459032
35.0,17.5,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,67.67814874650034,0.22,1.7,11.01181159842303,8.993780490964037,56520.62193054445,52.358609578372935,47.5,0.08354230925824743,0.07579001279296516,0.016004473671509655,0.09954678292975709,0.09179448646447481,0.09179448646447481,0.055076691878684886,0.03671779458578993,0.0,0.5171536256273538,30162.234717574753,heat_hub,321.89163443922575,,30162.234717574753,10.0,8.0,17.5,49000.0,8,7,2.5,40,73500.0,spline,0.17442476268173263,73500.0,0.35507773961588573,0.3612363028115473,0.17901535056251816,0.47321142290127927,0.11183276338960191,0.0,,,0.17442476268173263
80.0,80.0,D,True,Aluminum 6061,Aluminum 6061,solid,,145.70708603755494,0.22,1.3,12.72894927084706,8.565806555390816,363118.466352308,84.19594820500858,47.5,0.3156933376752649,0.17810160535353467,0.017035804660990302,0.3327291423362552,0.19513741001452498,0.19513741001452498,0.11708244600871498,0.07805496400581,0.0,0.5490467359932006,157582.28750406404,heat_hub,306.60146876513016,,157582.28750406404,22.0,14.0,80.0,896000.0,10,12,4.0,88,576000.0,key,0.38888941142062605,896000.0,0.702287543298227,0.4295792096914103,0.6720561066574384,0.46997324481000746,0.503980144090281,0.0,,0.38888941142062605,0.0566440434478388
18.0,9.0,0.5D,False,Steel C45,Steel C45,solid,,41.906624872089346,0.18,1.5,9.087564329738207,10.819500552890956,5840.978890856795,28.337773600831433,181.33333333333334,0.00702963040957921,0.04498258516092327,0.015925651906103334,0.022955282315682543,0.06090823706702661,0.04572705516648898,0.027436233099893386,0.018290822066595592,0.0,0.42952635901700503,24917.604963800517,heat_hub,385.31591234734543,,24917.604963800517,6.0,6.0,9.0,21870.0,6,4,2.0,22,30240.0,spline,2.400196507926608,30240.0,0.8475672955712773,0.5650205968080804,0.360686222760772,0.6488096253912762,0.8264714863543071,1.0,2.1593267066530766,1.6210154311601646,2.400196507926608
16.0,16.0,D,True,Aluminum 6061,Aluminum 6061,solid,,34.17006939434497,0.22,1.7,8.942368811783485,11.152188433218182,5990.338284455307,26.55392014159109,47.5,0.018678564680022398,0.03341246104417567,0.016075645796001337,0.034754210476023735,0.049488106840177,0.04359454829451569,0.026156728976709415,0.017437819317806278,0.0,0.4682460493524179,6303.291500162561,heat_hub,361.08388979258854,,6303.291500162561,5.0,5.0,16.0,12800.0,6,4,2.0,20,11520.0,spline,0.9949975739256856,11520.0,0.9627001095982088,0.146523112107953,0.07369345063724075,0.5388615039513152,0.9430858981455894,1.0,0.7663189841664684,0.878777493870768,0.9949975739256856
8.0,8.0,D,True,Aluminum 6061,Aluminum 6061,solid,,15.252792062942829,0.22,1.3,11.053800735128851,15.163978802892771,782.5621702262514,18.14519779548793,47.5,0.006657911480975984,0.0174288976571531,0.0209742236304173,0.027632135111393282,0.038403121287570396,0.034094726817099553,0.020456836090259733,0.013637890726839822,0.0,0.5244941363513549,1575.8228750406402,heat_hub,503.36584674552495,,1575.8228750406402,2.0,2.0,8.0,1280.0,6,3,3.0,14,6480.0,spline,3.0915878010972366,6480.0,0.07491454922896723,0.18188344897489606,0.2739155404426652,0.16476770898340976,0.19843409590049643,1.0,0.868547340991066,0.40798064999901396,3.0915878010972366
35.0,35.0,D,True,Aluminum 6061,Aluminum 6061,solid,,60.531020290967625,0.22,1.7,17.947795987842277,14.185821611634587,68322.97934889783,63.29187611127405,47.5,0.10684395989618503,0.08018545833822699,0.02570689407958149,0.13255085397576652,0.10589235241780848,0.10589235241780848,0.06353541145068509,0.04235694096712339,0.0,0.5782159268381383,30162.234717574753,heat_hub,355.45798194716303,,30162.234717574753,10.0,8.0,35.0,98000.0,8,7,2.5,40,73500.0,key,0.21548881559249242,98000.0,0.4592131015118227,0.0322698244928753,0.6048793862277889,0.06504765168895399,0.5396090672344694,0.0,,0.21548881559249242,0.006017560823486395
12.0,6.0,0.5D,False,Steel C45,Steel C45,solid,,22.885930706066308,0.18,1.3,14.298832116959641,10.618858331810392,1794.4202034735617,22.601364780530382,181.33333333333334,0.003994546292403133,0.03204870154477327,0.019934152359016025,0.02392869865141916,0.05198285390378929,0.04076119180284124,0.024456715081704744,0.016304476721136496,0.0,0.524339610834319,11074.491095022453,heat_hub,464.32537433187,,11074.491095022453,4.0,4.0,6.0,6480.0,6,3,2.0,16,15120.0,spline,3.1224248068096916,15120.0,0.2596541082045971,0.015845952055124957,0.6729359885627891,0.07183454121468225,0.19701054006003915,1.0,2.6367809073145105,1.258558216960621,3.1224248068096916
10.0,10.0,D,True,Aluminum 6061,Aluminum 6061,solid,,19.505329979396613,0.22,1.5,14.73719762993776,13.185875057208136,1718.7983215110164,22.10547467042675,47.5,0.010041089826456195,0.021576182998447307,0.022338458149716717,0.032379547976172915,0.04391464114816403,0.03930060387936758,0.02358036232762055,0.015720241551747033,0.0,0.5126803807248046,2462.2232422510006,heat_hub,469.28867623470023,,2462.2232422510006,3.0,3.0,10.0,3000.0,6,3,2.0,14,5400.0,spline,1.6292271587513125,5400.0,0.516747398553277,0.987237664603248,0.5698753627147669,0.4771938954656626,0.8882913961655499,1.0,1.0557571964031354,0.8645505033827935,1.6292271587513125
8.0,8.0,D,True,Steel C45,Steel C45,hollow,4.722681739649472,17.848282584172726,0.18,1.7,14.077548938162149,7.928835179179741,358.233239049646,7.763424669740162,118.13945202694741,0.0010712694733279059,0.01630197933721836,0.017605107293873514,0.01867637676720142,0.033907086631091876,0.02781480268553569,0.016688881611321413,0.011125921074214278,0.590335217456184,0.4482223968761083,3206.701738831523,heat_hub,456.53215240720704,,3206.701738831523,2.0,2.0,8.0,2880.0,6,3,3.0,14,15120.0,spline,16.77805272619981,15120.0,0.01554690756039867,0.8701160709483573,0.2525725944937237,0.5539796335847562,0.35369743910031815,0.0,3.5054252287630456,2.9952501167884185,16.77805272619981
20.0,20.0,D,True,Aluminum 6061,Aluminum 6061,solid,,45.19093776166093,0.22,1.3,8.28058884489359,10.688180812595355,9146.982886728638,33.934441510485705,47.5,0.029350356381359955,0.04108339097562014,0.015175015725991158,0.044525372107351115,0.056258406701611294,0.05156519286390722,0.03093911571834433,0.020626077145562888,0.0,0.4425666071698028,9848.892969004002,heat_hub,337.74336125671374,,9848.892969004002,6.0,6.0,20.0,24000.0,6,6,2.5,25,27000.0,spline,1.2007312265499315,27000.0,0.9837797851519285,0.19712893848387758,0.8666864638336286,0.6147565720529843,0.101004357359462,1.0,0.8345422103222708,1.072288576117585,1.2007312265499315
8.0,8.0,D,True,Steel C45,Steel C45,hollow,4.2239267833284835,15.636821287951621,0.18,1.3,18.530934158698457,13.004453662032542,813.5895174229998,23.056765196869677,130.78225383239416,0.0031299255665671972,0.01775351903999376,0.025228310256584802,0.028358235823152,0.042981829296578566,0.03713239190720794,0.022279435144324764,0.014852956762883177,0.5279908479160604,0.5116129328768442,3549.8698663083705,heat_hub,551.0607218393601,,3549.8698663083705,2.0,2.0,8.0,2880.0,6,3,3.0,14,15120.0,spline,7.204559888943035,15120.0,0.2047592500776667,0.6352358690402814,0.9422723380085196,0.08468312309995407,0.38663664770862993,0.0,1.7739698710477294,1.2516517471389568,7.204559888943035
20.0,10.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,45.973954916099764,0.22,1.5,9.78909949554738,18.865790106349422,14692.857908774775,47.241231602593,47.5,0.04067479209227468,0.04089759218464153,0.02292391168151744,0.06359870377379212,0.06382150386615897,0.06373238382921223,0.038239430297527334,0.025492953531684893,0.0,0.435028920972734,9848.892969004002,heat_hub,369.2562661089957,,9848.892969004002,6.0,6.0,10.0,12000.0,6,6,2.5,25,27000.0,spline,0.7917763137896818,27000.0,0.6456446232578479,0.19413737661271513,0.2774010553376248,0.10155363354384306,0.8957226752233582,1.0,,,0.7917763137896818
70.0,70.0,D,True,Steel C45,Steel C45,solid,,139.87572804359453,0.18,1.5,16.17993813222804,7.409618575213711,584613.2303874186,187.54161836851338,181.33333333333334,0.18968966045643867,0.18341026769772817,0.018871645365953402,0.20856130582239207,0.20228191306368157,0.20228191306368157,0.12136914783820893,0.08091276522547264,0.0,0.5004442227330775,376840.32198340294,heat_hub,344.14513459962086,,376840.32198340294,20.0,12.0,70.0,1323000.0,10,12,4.0,78,1176000.0,key,0.3486742274946093,1323000.0,0.5762739274131526,0.9118383778807307,0.3709475211980171,0.18789273141623197,0.28331180874216233,0.0,,0.3486742274946093,0.308790862183547
16.0,8.0,0.5D,False,Steel C45,Steel C45,solid,,35.82529348429554,0.18,1.5,8.23186651400997,13.972041469402004,7803.704404133257,47.91659453494604,181.33333333333334,0.010674569367611325,0.04039634419168001,0.01776312638672958,0.028437695754340905,0.05815947057840959,0.04627076064878212,0.02776245638926927,0.01850830425951285,0.0,0.44661183325724313,19687.984168928804,heat_hub,406.2472425958833,,19687.984168928804,5.0,5.0,8.0,14400.0,6,4,2.0,20,26880.0,spline,1.341697270481738,26880.0,0.15251521040553573,0.5317994302782276,0.20005353669093207,0.3640719561087822,0.32394085205835677,1.0,1.146022497662717,0.5828863654079718,1.341697270481738
70.0,35.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,146.3138590851873,0.22,1.5,10.566671794323822,15.696509359710863,343002.69460155495,90.02774576735064,47.5,0.27900108117339534,0.1472051892755759,0.021010544923227747,0.3000116260966231,0.16821573419880365,0.16821573419880365,0.10092944051928218,0.06728629367952146,0.0,0.47842357817412495,120648.93887029901,heat_hub,303.5901597604805,,120648.93887029901,20.0,12.0,35.0,294000.0,10,12,4.0,78,504000.0,spline,0.44953897035244,504000.0,0.7247974338012386,0.15287755335983344,0.148085006084119,0.7360515624614141,0.3885425050903222,1.0,,,0.44953897035244
80.0,80.0,D,True,Aluminum 6061,Aluminum 6061,solid,,171.57013443010618,0.22,1.3,16.773852681419243,9.716304441275081,396650.9976547162,91.97110570961519,47.5,0.3230455610659329,0.16684222759135095,0.02119212569815546,0.3442376867640884,0.1880343532895064,0.1880343532895064,0.11282061197370384,0.07521374131580257,0.0,0.46628161868457474,157582.28750406404,heat_hub,299.20245134323585,,157582.28750406404,22.0,14.0,80.0,896000.0,10,12,4.0,88,576000.0,key,0.5585067101041534,896000.0,0.8346133476755326,0.6104227893101974,0.7526904386990678,0.976939156047265,0.2992110710726368,1.0,,0.5585067101041534,0.3643131236247297
80.0,80.0,D,True,Aluminum 6061,Aluminum 6061,hollow,36.8846758551681,192.21106494988388,0.22,1.3,16.804160811664886,13.80411782007552,353449.2605727523,81.95395826388238,37.40269259926735,0.3133462779384358,0.14300705858671106,0.024486622905392323,0.3378329008438281,0.1674936814921034,0.1674936814921034,0.10049620889526203,0.06699747259684136,0.46105844818960123,0.41620912938003224,124084.24965481841,heat_hub,277.805918220941,,124084.24965481841,22.0,14.0,80.0,896000.0,10,12,4.0,88,576000.0,key,0.5288115475052682,896000.0,0.596002899530684,0.44287305224637663,0.1409380453474247,0.46985019070471523,0.9173266373084767,1.0,,0.5288115475052682,0.3758595460032166
40.0,40.0,D,True,Steel C45,Steel C45,solid,,94.61886682158791,0.18,1.5,8.081387737997542,6.175293891356391,60234.64611098353,59.17680045650641,181.33333333333334,0.032495256262666826,0.0995740406742856,0.011405345303483147,0.04390060156614997,0.11097938597776875,0.08414787221312124,0.05048872332787274,0.0336591488852485,0.0,0.42274866888253343,123049.90105580502,heat_hub,334.5403874536849,,123049.90105580502,12.0,8.0,40.0,288000.0,8,8,3.0,46,268800.0,key,1.7602417862749524,288000.0,0.0032392922764266086,0.25613750132190594,0.5853385890907801,0.4998003665157492,0.9014743567289215,1.0,1.0749461233782354,1.7602417862749524,1.7438874004703457
14.0,14.0,D,True,Aluminum 6061,Aluminum 6061,solid,,24.020036560244126,0.22,1.3,10.499310232436567,15.311958900303758,4294.716253422229,32.51630849670581,47.5,0.022063844137409003,0.032230983312054096,0.020649015306192262,0.042712859443601266,0.052879998618246354,0.048813142948388316,0.02928788576903299,0.019525257179355326,0.0,0.5828467398410034,4825.957554811961,heat_hub,418.09522987051395,,4825.957554811961,5.0,5.0,14.0,9800.0,6,4,3.0,20,15120.0,spline,1.8158057962837704,15120.0,0.5461750807074367,0.9073252501411566,0.9341581049437999,0.5717891897088693,0.9830872807597769,1.0,1.0720093166644105,1.155141582662537,1.8158057962837704
16.0,16.0,D,True,Steel C45,Steel C45,solid,,38.49365740164971,0.18,1.5,15.798257195049626,9.117357498924573,3066.061494801176,18.826344240792157,181.33333333333334,0.004118852203845859,0.03967234371569576,0.01993249175517936,0.02405134395902522,0.05960483547087512,0.04538343886613516,0.027230063319681096,0.018153375546454065,0.0,0.4156528914115158,19687.984168928804,heat_hub,413.77518474414126,,19687.984168928804,5.0,5.0,16.0,28800.0,6,4,2.0,20,26880.0,key,3.5920039023468098,28800.0,0.21199163364089002,0.295739722632804,0.13723104430205857,0.3025689215110142,0.6009555050886419,1.0,2.712369771568757,3.5920039023468098,3.468662580189383
16.0,16.0,D,True,Steel C45,Steel C45,hollow,8.346107484114087,38.40354938944844,0.18,1.5,6.237041196531292,11.243531903161763,3171.737083998636,19.475217403790776,131.99259698672716,0.004984182079971407,0.03378011772346535,0.013984458479754444,0.01896864055972585,0.04776457620321979,0.03624620194582222,0.02174772116749333,0.014498480778328889,0.5216317177571305,0.416628156885834,14330.890587631347,heat_hub,352.10716772510307,,14330.890587631347,5.0,5.0,16.0,28800.0,6,4,2.0,20,26880.0,key,3.592560531537084,28800.0,0.013509725642147585,0.6464275743458107,0.7336414545794532,0.41700544582081045,0.500750746780967,1.0,2.1333752333652334,3.592560531537084,3.4283209332214795
16.0,16.0,D,True,Aluminum 6061,Aluminum 6061,hollow,8.377792742412279,29.262668208006204,0.22,1.3,12.40626448163674,13.16787640632535,6601.052745681159,38.264502261272014,33.299431579339384,0.03309214821194735,0.028798224465927422,0.020459312710369673,0.053551460922317023,0.04925753717629709,0.04925753717629709,0.029554522305778253,0.01970301487051884,0.5236120464007674,0.5467717395511608,4418.863663879888,heat_hub,359.88300612654734,,4418.863663879888,5.0,5.0,16.0,12800.0,6,4,2.0,20,11520.0,key,0.5746439203714924,12800.0,0.7991162857433496,0.1237814561853916,0.29582195353566343,0.7518610202949954,0.29809980260653834,0.0,,0.5746439203714924,0.5479404082960586
